_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan,scans[37].timestamp,scans[37].scan,scans[38].timestamp,scans[38].scan,scans[39].timestamp,scans[39].scan,scans[40].timestamp,scans[40].scan,scans[41].timestamp,scans[41].scan
67d7c10a380fe7c6439de764,1Z61A84F0435142746,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-16T22:50:00,in transit,2025-01-17T00:06:00,in transit,2025-01-17T06:50:00,in transit,2025-01-17T06:51:00,awaiting release from customs,2025-01-17T06:51:00,internal activity scan,2025-01-17T06:52:04,awaiting release from customs,2025-01-17T07:01:42,held awaiting tax payment by the receiver,2025-01-17T07:01:46,held awaiting tax payment by the receiver,2025-01-17T08:30:00,in transit,2025-01-17T10:20:00,in transit,2025-01-17T10:52:00,out for delivery,2025-01-17T15:21:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T15:21:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439deb4f,1Z251V570491524706,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-09T08:17:19,in transit,2025-01-09T22:50:00,in transit,2025-01-10T22:40:00,in transit,2025-01-11T03:30:00,in transit,2025-01-11T04:53:00,in transit,2025-01-11T09:30:00,in transit,2025-01-11T21:36:00,in transit,2025-01-11T22:48:35,in transit,2025-01-12T12:18:00,in transit,2025-01-12T23:00:00,in transit,2025-01-12T23:00:00,in transit,2025-01-13T02:38:48,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-13T02:38:48,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439deb73,1Z7E524X6897271195,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-04T12:05:12,shipment manifested,2024-12-05T11:31:08,shipment collected,2024-12-05T18:34:55,in transit,2024-12-05T19:35:00,in transit,2024-12-06T01:26:00,in transit,2024-12-12T21:01:00,in transit,2024-12-12T23:13:35,in transit,2024-12-13T04:00:00,in transit,2024-12-13T04:28:00,out for delivery,2024-12-13T10:00:00,1st delivery attempt. receiver not available.,2024-12-16T17:45:48,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-16T17:46:07,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-16T17:46:07,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439dec71,1Z7E524X6899391801,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-04T12:05:12,shipment manifested,2024-12-05T11:31:08,shipment collected,2024-12-05T18:33:58,in transit,2024-12-05T19:35:00,in transit,2024-12-05T21:57:00,in transit,2024-12-12T21:01:00,in transit,2024-12-12T23:16:18,in transit,2024-12-13T04:00:00,in transit,2024-12-13T04:18:00,out for delivery,2024-12-13T10:00:00,1st delivery attempt. receiver not available.,2024-12-16T12:13:16,additional information required for customs clearance,2024-12-16T17:45:41,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-16T17:46:14,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439ded9c,1Z7E524X0498503552,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-01T20:43:00,shipment manifested,2025-01-02T16:32:10,shipment collected,2025-01-02T19:19:01,in transit,2025-01-02T19:45:00,in transit,2025-01-02T21:09:00,in transit,2025-01-02T21:21:03,export scan,2025-01-02T22:34:00,in transit,2025-01-02T23:50:00,in transit,2025-01-03T03:34:23,delayed due to circumstances beyond our control - corrective action underway,2025-01-04T01:50:00,in transit,2025-01-04T07:51:00,in transit,2025-01-04T20:20:00,in transit,2025-01-06T03:44:03,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439defe8,1Z61A84F0401047814,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-17T16:21:50,shipment manifested,2024-12-18T11:27:23,shipment collected,2024-12-18T17:03:00,in transit,2024-12-18T18:58:00,in transit,2024-12-19T00:47:00,in transit,2024-12-19T00:50:19,delay due to mechanical failure,2024-12-19T00:55:18,delay due to flight cancelled or delayed,2024-12-19T16:40:07,internal activity scan,2024-12-20T04:04:00,in transit,2024-12-20T15:59:00,in transit,2024-12-21T04:33:33,in transit,2024-12-21T12:06:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-26T07:21:42,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439df302,H00FFA0003179467,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-18T23:46:32,shipment manifested,2024-12-19T08:38:45,shipment dropped off awaiting carrier collection,2024-12-19T18:01:29,warehouse scan,2024-12-19T18:02:28,warehouse scan,2024-12-20T21:27:37,warehouse scan,2024-12-21T09:27:37,out for delivery,2024-12-21T10:59:56,delivery attempted. receiver not available for delivery,2024-12-22T21:25:20,new instructions received - we updated the delivery information for your package,2024-12-24T00:54:25,warehouse scan,2024-12-24T03:48:07,in transit,2024-12-24T08:34:32,out for delivery,2024-12-24T09:50:03,delivery rescheduled,2024-12-28T11:21:32,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e0f9f,1Z61A84F0418979492,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-22T07:46:14,shipment manifested,2024-12-22T10:46:00,shipment dropped off awaiting carrier collection,2024-12-22T10:46:44,shipment dropped off awaiting carrier collection,2024-12-23T11:37:47,shipment collected,2024-12-23T17:33:46,in transit,2024-12-23T20:00:00,in transit,2024-12-23T20:14:00,in transit,2024-12-23T21:59:21,export scan,2024-12-23T22:43:00,in transit,2024-12-24T00:01:00,in transit,2024-12-24T03:30:00,in transit,2024-12-26T08:15:38,shipment on hold,2024-12-27T06:17:31,valid receiver's contact information required,2024-12-27T06:17:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e10c2,ee7baf88-bd37-4620-82c9-389f23b4d0d9-23100,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-02T20:23:42,shipment manifested,2025-01-03T17:45:31,warehouse scan,2025-01-03T20:00:16,in transit,2025-01-03T21:45:17,in transit,2025-01-03T22:45:11,warehouse scan,2025-01-03T23:45:31,in transit,2025-01-04T00:30:16,warehouse scan,2025-01-04T02:15:04,in transit,2025-01-04T08:30:05,warehouse scan,2025-01-04T13:15:02,in transit,2025-01-04T18:00:04,in transit,2025-01-05T02:15:34,warehouse scan,2025-01-06T08:30:28,awaiting further instructions from sender,2025-01-06T08:30:28,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1456,1Z61A84F0402922536,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-22T18:52:48,shipment manifested,2024-12-23T15:31:07,shipment collected,2024-12-23T17:13:14,in transit,2024-12-23T18:10:00,in transit,2024-12-23T21:00:00,in transit,2024-12-23T22:34:28,export scan,2024-12-24T03:46:00,in transit,2024-12-24T11:34:00,in transit,2024-12-30T12:32:43,in transit,2025-01-02T14:00:00,delivery scheduled for next business day,2025-01-02T14:00:00,carrier error delayed delivery,2025-01-07T00:00:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-07T01:05:00,carrier to contact sender or receiver,2025-01-07T01:05:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e19d6,H00FRA0002181314,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-31T17:08:26,shipment manifested,2025-01-02T09:47:44,shipment dropped off awaiting carrier collection,2025-01-02T12:06:29,shipment collected,2025-01-02T22:15:03,warehouse scan,2025-01-03T11:41:00,warehouse scan,2025-01-04T04:30:00,warehouse scan,2025-01-06T10:05:28,out for delivery,2025-01-06T10:09:45,warehouse scan,2025-01-06T10:14:36,package damaged - on hold,2025-01-06T21:55:32,warehouse scan,2025-01-07T11:10:43,out for delivery,2025-01-07T11:15:45,warehouse scan,2025-01-07T11:19:36,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-07T16:52:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1a68,1Z7E524X0496126599,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-20T21:58:00,in transit,2024-12-20T23:13:00,in transit,2024-12-21T04:35:00,in transit,2024-12-23T20:17:00,in transit,2024-12-24T00:27:00,in transit,2024-12-24T00:55:00,in transit,2024-12-24T07:45:27,warehouse scan,2024-12-24T08:59:53,in transit,2024-12-24T09:19:49,released by customs. clearance complete.,2024-12-24T13:00:00,in transit,2024-12-25T21:49:00,in transit,2025-01-07T22:01:00,in transit,2025-01-08T12:12:00,carrier to contact sender or receiver,2025-01-08T12:12:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e1b8b,1Z61A84F0405667183,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-02T20:14:34,shipment manifested,2025-01-03T10:34:00,shipment dropped off awaiting carrier collection,2025-01-03T10:34:59,shipment dropped off awaiting carrier collection,2025-01-03T17:32:39,in transit,2025-01-03T18:45:00,in transit,2025-01-03T20:54:00,in transit,2025-01-03T22:01:10,export scan,2025-01-03T22:30:00,in transit,2025-01-03T23:36:00,in transit,2025-01-08T04:49:15,in transit,2025-01-08T11:22:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-08T12:24:17,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-09T06:15:21,warehouse scan,2025-01-09T06:22:02,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e20e5,1Z7E524X0492161745,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-02T10:58:47,shipment manifested,2025-01-03T12:25:13,shipment collected,2025-01-03T18:30:39,in transit,2025-01-03T20:00:00,in transit,2025-01-03T20:50:00,in transit,2025-01-03T21:08:41,export scan,2025-01-03T22:36:00,in transit,2025-01-03T23:41:00,in transit,2025-01-07T06:30:25,in transit,2025-01-07T08:55:19,released by customs. clearance complete.,2025-01-08T10:39:00,package on hold for delivery,2025-01-09T12:26:58,package on hold for delivery,2025-01-10T11:15:15,package on hold for delivery,2025-01-13T08:36:05,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e261d,TI5639775,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-02T11:07:40,shipment manifested,2025-01-02T11:35:00,in transit,2025-01-02T11:35:00,shipment collected,2025-01-02T15:52:00,in transit,2025-01-03T17:50:00,warehouse scan,2025-01-04T05:20:00,warehouse scan,2025-01-04T05:21:00,out for delivery,2025-01-06T13:19:12,delivery attempted,2025-01-06T13:19:12,package on hold for delivery,2025-01-06T23:11:00,out for delivery,2025-01-07T15:55:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-07T23:32:00,out for delivery,2025-01-08T10:41:00,out for delivery,2025-01-08T19:01:54,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e2820,3700143212,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-30T09:51:00,shipment manifested,2024-12-31T13:23:00,shipment collected,2024-12-31T15:42:00,in transit,2025-01-02T01:11:00,warehouse scan,2025-01-02T04:05:00,warehouse scan,2025-01-02T06:30:00,in transit,2025-01-02T09:19:00,arrival scan,2025-01-02T21:46:00,export scan,2025-01-03T17:40:00,in transit,2025-01-04T01:30:00,export scan,2025-01-06T05:32:00,awaiting further instructions,2025-01-06T06:00:00,in transit,2025-01-06T08:13:00,out for delivery,2025-01-06T09:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10a380fe7c6439e2828,9121b173-fb01-48df-891d-11b5125b2eca-16228,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-30T09:51:00,shipment manifested,2024-12-31T13:23:00,shipment collected,2024-12-31T15:42:00,in transit,2025-01-02T01:11:00,warehouse scan,2025-01-02T04:05:00,warehouse scan,2025-01-02T06:30:00,in transit,2025-01-02T09:19:00,arrival scan,2025-01-02T21:46:00,export scan,2025-01-03T17:40:00,in transit,2025-01-04T01:30:00,export scan,2025-01-06T05:32:00,awaiting further instructions,2025-01-06T06:00:00,in transit,2025-01-06T08:13:00,out for delivery,2025-01-06T09:48:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e337d,1Z61A84F0435142746,0bb863db-1a5d-4688-8212-a842ab236726,2025-01-16T22:50:00,in transit,2025-01-17T00:06:00,in transit,2025-01-17T06:50:00,in transit,2025-01-17T06:51:00,awaiting release from customs,2025-01-17T06:51:00,internal activity scan,2025-01-17T06:52:04,awaiting release from customs,2025-01-17T07:01:42,held awaiting tax payment by the receiver,2025-01-17T07:01:46,held awaiting tax payment by the receiver,2025-01-17T08:30:00,in transit,2025-01-17T10:20:00,in transit,2025-01-17T10:52:00,out for delivery,2025-01-17T15:21:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T15:21:31,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2025-01-17T19:54:42,carrier to contact sender or receiver,2025-01-17T19:54:42,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e3469,2186123973,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-11-28T09:28:00,shipment manifested,2024-11-28T11:26:00,shipment dropped off awaiting carrier collection,2024-11-28T16:27:00,shipment collected,2024-11-28T17:24:00,in transit,2024-11-28T23:04:00,warehouse scan,2024-11-29T03:24:00,warehouse scan,2024-11-29T06:30:00,in transit,2024-11-29T08:34:00,arrival scan,2024-11-29T12:08:00,export scan,2024-12-02T02:51:00,arrival scan,2024-12-02T02:51:00,export scan,2024-12-02T05:31:00,in transit,2024-12-03T08:08:00,export scan,2024-12-24T05:25:00,export scan,2024-12-24T06:52:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e346e,044a12b3-16ea-4d89-9ab5-f85cfadaf05e-21304,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-11-28T09:28:00,shipment manifested,2024-11-28T11:26:00,shipment dropped off awaiting carrier collection,2024-11-28T16:27:00,shipment collected,2024-11-28T17:24:00,in transit,2024-11-28T23:04:00,warehouse scan,2024-11-29T03:24:00,warehouse scan,2024-11-29T06:30:00,in transit,2024-11-29T08:34:00,arrival scan,2024-11-29T12:08:00,export scan,2024-12-02T02:51:00,arrival scan,2024-12-02T02:51:00,export scan,2024-12-02T05:31:00,in transit,2024-12-03T08:08:00,export scan,2024-12-24T05:25:00,export scan,2024-12-24T06:52:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e3a10,1Z61A84F0434441344,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-09T09:43:24,shipment manifested,2024-12-09T10:44:00,shipment dropped off awaiting carrier collection,2024-12-09T10:44:33,shipment dropped off awaiting carrier collection,2024-12-11T14:19:46,shipment collected,2024-12-11T20:46:20,in transit,2024-12-11T20:52:00,export scan,2024-12-11T22:25:00,in transit,2024-12-11T23:43:00,in transit,2024-12-13T20:32:00,in transit,2024-12-14T05:04:35,internal activity scan,2024-12-14T06:28:00,in transit,2024-12-14T08:02:00,in transit,2024-12-16T00:10:22,in transit,2024-12-16T22:14:46,out for delivery,2024-12-17T00:23:21,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e3c4a,dd051fac-ec2c-43c3-a1e4-414a322df09f-45745,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-06T21:23:22,shipment manifested,2025-01-07T08:00:11,in transit,2025-01-07T19:30:08,warehouse scan,2025-01-07T21:00:30,in transit,2025-01-07T21:45:07,in transit,2025-01-07T22:45:25,warehouse scan,2025-01-08T00:30:10,in transit,2025-01-08T01:30:04,warehouse scan,2025-01-08T03:30:41,in transit,2025-01-08T10:15:16,warehouse scan,2025-01-08T12:30:27,in transit,2025-01-08T17:30:27,in transit,2025-01-08T22:15:28,warehouse scan,2025-01-09T04:00:13,out for delivery,2025-01-09T15:15:24,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e3dcf,H00FFA0003174241,6e28e500-05f1-4745-9878-e4952ac9afeb,2024-12-17T06:36:53,shipment manifested,2024-12-17T09:13:45,shipment dropped off awaiting carrier collection,2024-12-17T12:05:07,shipment collected,2024-12-17T21:15:23,warehouse scan,2024-12-18T11:54:51,warehouse scan,2024-12-18T21:55:35,warehouse scan,2024-12-19T02:06:23,in transit,2024-12-19T17:08:14,out for delivery,2024-12-19T18:01:13,delivery attempted. receiver not available for delivery,2024-12-20T16:04:17,out for delivery,2024-12-20T16:27:04,scheduled for delivery,2024-12-20T16:53:49,delivery attempted. unable to access the premises for delivery.,2024-12-21T10:16:52,out for delivery,2024-12-21T10:51:16,delivery attempted. receiver not available for delivery,2024-12-23T03:28:29,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e447a,79589421-30f7-4ef9-a6cf-af23ad6d3cb1-16956,01f30ac3-4496-408f-b1b0-dc6ed4a36006,2025-01-14T09:00:05,in transit,2025-01-14T09:00:05,in transit,2025-01-14T20:15:05,in transit,2025-01-14T20:15:05,in transit,2025-01-15T05:45:33,in transit,2025-01-15T05:45:33,in transit,2025-01-15T07:15:12,out for delivery,2025-01-15T07:15:12,warehouse scan,2025-01-15T07:15:12,out for delivery,2025-01-15T07:15:12,warehouse scan,2025-01-15T10:30:24,in transit,2025-01-15T10:30:24,in transit,2025-01-15T13:30:08,warehouse scan,2025-01-15T13:30:08,warehouse scan,2025-01-15T15:15:06,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e4675,1Z7E524X0496053006,0bb863db-1a5d-4688-8212-a842ab236726,2024-12-24T22:31:00,in transit,2024-12-24T23:40:00,in transit,2024-12-27T18:29:00,in transit,2024-12-27T19:31:37,held awaiting tax payment by the receiver,2024-12-27T19:31:42,held awaiting tax payment by the receiver,2024-12-27T19:58:43,in transit,2024-12-27T19:58:44,warehouse scan,2024-12-27T23:35:00,in transit,2024-12-28T10:00:00,in transit,2024-12-28T12:41:50,in transit,2024-12-30T06:31:43,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-30T10:24:13,valid receiver's contact information required,2024-12-30T10:24:13,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-12-30T10:25:18,carrier to contact sender or receiver,2024-12-30T10:25:18,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10b380fe7c6439e4856,1Z7E524X0497788999,0bb863db-1a5d-4688-8212-a842ab236726,2024-10-21T09:54:28,shipment manifested,2024-10-21T12:54:00,shipment dropped off awaiting carrier collection,2024-10-21T12:54:59,shipment dropped off awaiting carrier collection,2024-10-22T11:15:38,shipment collected,2024-10-22T16:30:00,in transit,2024-10-23T19:48:00,in transit,2024-10-24T20:27:00,in transit,2024-10-31T13:22:31,warehouse scan,2024-11-01T13:51:10,warehouse scan,2024-11-07T14:08:26,warehouse scan,2024-11-07T14:08:26,warehouse scan,2024-11-07T18:19:00,package damaged and contents discarded,2024-11-07T18:19:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,2024-11-07T18:19:00,package damaged and contents discarded,2024-11-07T18:19:00,incomplete or incorrect delivery address. additional information or directions needed for delivery.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
