carrierId,carrierName,fromDate,toDate,scanDescription,normalizedScan,frequency,status,normalizedScan_decoded,proposed_sg_gpt_gpt-4o-mini_10,proposed_sg_gpt_gpt-4o-mini
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019754+00:00,The receiver has moved. We're returning the package to the sender.,the receiver has moved we re returning the package to the sender,488,Not Matched,the receiver has moved we re returning the package to the sender,Returned to sender,Returned to sender
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019755+00:00,THE RECEIVER HAS MOVED. WE WILL DELIVER THE PACKAGE TO THE RECEIVER'S NEW ADDRESS.,the receiver has moved we will deliver the package to the receiver s new address,440,Not Matched,the receiver has moved we will deliver the package to the receiver s new address,Receiver moved,Receiver moved
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019756+00:00,The receiver refused the package that requires a Package Release Code. The package will be returned to sender.,the receiver refused the package that requires a package release code the package will be returned to sender,7,Not Matched,the receiver refused the package that requires a package release code the package will be returned to sender,Delivery refused,Delivery refused
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019756+00:00,THE RECEIVER REQUESTED THE PACKAGE BE REROUTED TO AN ALTERNATE LOCATION FOR CUSTOMER PICKUP.,the receiver requested the package be rerouted to an alternate location for customer pickup,8,Not Matched,the receiver requested the package be rerouted to an alternate location for customer pickup,Delivery to pick-up point requested,Delivery to pick-up point requested
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101976+00:00,The receiver requested UPS My Choice Authorize Shipment Release,the receiver requested ups my choice authorize shipment release,27,Not Matched,the receiver requested ups my choice authorize shipment release,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019761+00:00,THE RECEIVER REQUESTED UPS MY CHOICE AUTHORIZE SHIPMENT RELEASE,the receiver requested ups my choice authorize shipment release,55,Not Matched,the receiver requested ups my choice authorize shipment release,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019762+00:00,The recovery intercept was successfully completed.,the recovery intercept was successfully completed,54,Not Matched,the recovery intercept was successfully completed,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019764+00:00,There was a modification to the recovery intercept on this package.,there was a modification to the recovery intercept on this package,17,Not Matched,there was a modification to the recovery intercept on this package,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019765+00:00,The sender requested that we return the package.,the sender requested that we return the package,2217,Not Matched,the sender requested that we return the package,Returned to sender,Returned to sender
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019765+00:00,The street suffix is incorrect. This may delay delivery. We're attempting to update the address.,the street suffix is incorrect this may delay delivery we re attempting to update the address,8,Not Matched,the street suffix is incorrect this may delay delivery we re attempting to update the address,Incomplete or incorrect delivery address. Additional information or directions needed for delivery.,Incomplete or incorrect delivery address. Additional information or directions needed for delivery.
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019767+00:00,The UPS Access Pointâ„¢ selected as part of your delivery change request is unavailable at this time.  Please select an alternate location for delivery.,the ups access point selected as part of your delivery change request is unavailable at this time please select an alternate location for delivery,96,Not Matched,the ups access point selected as part of your delivery change request is unavailable at this time please select an alternate location for delivery,Delivery to pick-up point requested,Delivery to pick-up point pending
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019768+00:00,The UPS SurePost package was misrouted. It is currently being transferred to the correct USPS office for final delivery.,the ups surepost package was misrouted it is currently being transferred to the correct usps office for final delivery,43,Not Matched,the ups surepost package was misrouted it is currently being transferred to the correct usps office for final delivery,Carrier misrouted the shipment - Corrective action underway,Carrier misrouted the shipment - Corrective action underway
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101977+00:00,This delivery was made after the UPS service commitment time of 10:30 a.m.,this delivery was made after the ups service commitment time of 10 30 a m,20,Not Matched,this delivery was made after the ups service commitment time of 10 30 a m,Delivery attempted,Delay due to operational reasons
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019772+00:00,This delivery was made after the UPS service commitment time of noon.,this delivery was made after the ups service commitment time of noon,183,Not Matched,this delivery was made after the ups service commitment time of noon,Delivery attempted,Delay due to operational reasons
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019773+00:00,This package was not picked up from the requested UPS facility and will be returned to the sender.,this package was not picked up from the requested ups facility and will be returned to the sender,399,Not Matched,this package was not picked up from the requested ups facility and will be returned to the sender,Returned to sender,Returned to sender
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019774+00:00,Unable to contact customer at primary number.,unable to contact customer at primary number,21,Not Matched,unable to contact customer at primary number,Request to contact carrier,Request to contact carrier
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019777+00:00,"Unfortunately, a labor strike (unrelated to UPS) has prevented delivery of your package.",unfortunately a labor strike unrelated to ups has prevented delivery of your package,57,Not Matched,unfortunately a labor strike unrelated to ups has prevented delivery of your package,Delay due to operational reasons,Delay due to operational reasons
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019778+00:00,UPS has returned your package to the sender.,ups has returned your package to the sender,76984,Not Matched,ups has returned your package to the sender,Returned to sender,Returned to sender
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019781+00:00,UPS initiated contact with receiver to collect the import processing fee. Select Pay Now (where available).,ups initiated contact with receiver to collect the import processing fee select pay now where available,2592,Not Matched,ups initiated contact with receiver to collect the import processing fee select pay now where available,new__Contact with sender made,new__Contact with sender made
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019782+00:00,UPS My ChoiceÂ® member's chosen UPS Access Pointâ„¢ preferences are not available.,ups my choice member s chosen ups access point preferences are not available,104,Not Matched,ups my choice member s chosen ups access point preferences are not available,Delivery to pick-up point requested,Delivery to pick-up point pending
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019783+00:00,UPS printed and applied the shipping label.,ups printed and applied the shipping label,109,Not Matched,ups printed and applied the shipping label,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019785+00:00,UPS will deliver your UPS Surepost package instead of the Post Office.,ups will deliver your ups surepost package instead of the post office,25,Not Matched,ups will deliver your ups surepost package instead of the post office,Delivery to alternative address requested,Delivery to alternative address requested
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019786+00:00,UPS will follow-up with the sender.,ups will follow up with the sender,117,Not Matched,ups will follow up with the sender,Carrier to contact sender or receiver,Carrier to contact sender or receiver
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019787+00:00,UPS will redeliver to same address on day after Same Day Will Call request.,ups will redeliver to same address on day after same day will call request,5,Not Matched,ups will redeliver to same address on day after same day will call request,Delivery rescheduled,Delivery rescheduled
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019789+00:00,We are returning the package to the sender as the receiver requested.,we are returning the package to the sender as the receiver requested,326,Not Matched,we are returning the package to the sender as the receiver requested,Returned to sender,Returned to sender
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019792+00:00,We have upgraded the package as requested by the receiver.,we have upgraded the package as requested by the receiver,20,Not Matched,we have upgraded the package as requested by the receiver,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019793+00:00,WE'LL CONTACT THE SENDER OR RECEIVER BECAUSE SENDER/IMPORTER VALIDATION IS REQUIRED BY CUSTOMS BEFORE RELEASE.,we ll contact the sender or receiver because sender/importer validation is required by customs before release,43,Not Matched,we ll contact the sender or receiver because sender/importer validation is required by customs before release,Information needed from the receiver,Information needed from the receiver
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019794+00:00,We missed you again. We'll make a final attempt on the next business day.,we missed you again we ll make a final attempt on the next business day,33,Not Matched,we missed you again we ll make a final attempt on the next business day,1st of 3 Delivery attempts. Receiver not available,1st of 3 Delivery attempts. Receiver not available
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019796+00:00,We missed you. We are taking your package to a local UPS Access Pointâ„¢ next business day for customer pickup.,we missed you we are taking your package to a local ups access point next business day for customer pickup,665,Not Matched,we missed you we are taking your package to a local ups access point next business day for customer pickup,Delivery to pick-up point pending,Delivery to pick-up point pending
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019798+00:00,WE'RE RETURNING THIS PACKAGE TO THE SENDER AS REQUESTED BY THE RECEIVER.,we re returning this package to the sender as requested by the receiver,421,Not Matched,we re returning this package to the sender as requested by the receiver,Returned to sender,Returned to sender
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019799+00:00,We've left a notice about the package.,we ve left a notice about the package,2982,Not Matched,we ve left a notice about the package,not_clear,not_clear
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.10198+00:00,We've left the package on one of our planes. This may cause a delay.,we ve left the package on one of our planes this may cause a delay,118,Not Matched,we ve left the package on one of our planes this may cause a delay,Transit delay,Transit delay
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019802+00:00,We've requested a modified intercept for this package.,we ve requested a modified intercept for this package,11,Not Matched,we ve requested a modified intercept for this package,new__new__Modified intercept requested,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019803+00:00,We were unable to deliver your package. Itâ€™s on the way to a secure UPS Access Pointâ„¢ location for pick up.,we were unable to deliver your package it s on the way to a secure ups access point location for pick up,6883,Not Matched,we were unable to deliver your package it s on the way to a secure ups access point location for pick up,Delivery attempted. Receiver not available for delivery. Shipment to be delivered to a nearby pick-up point.,In Transit
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019804+00:00,Your delivery has been rescheduled.,your delivery has been rescheduled,205,Not Matched,your delivery has been rescheduled,Delivery rescheduled,Delivery rescheduled
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019806+00:00,YOUR INVESTIGATION HAS BEEN CLOSED WITH A PROOF OF DELIVERY.,your investigation has been closed with a proof of delivery,2,Not Matched,your investigation has been closed with a proof of delivery,Internal activity scan,Internal activity scan
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019809+00:00,Your package entry was rejected by the clearing agency. We will process according to the sender's instructions.,your package entry was rejected by the clearing agency we will process according to the sender s instructions,58,Not Matched,your package entry was rejected by the clearing agency we will process according to the sender s instructions,Customs clearance error,Customs clearance in progress
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.101981+00:00,Your package has been delayed due to a security check.,your package has been delayed due to a security check,92,Not Matched,your package has been delayed due to a security check,Transit delay,Transit delay
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019811+00:00,Your package has been removed from a climate controlled environment.,your package has been removed from a climate controlled environment,21,Not Matched,your package has been removed from a climate controlled environment,new__new__Package removed from climate control,new__new__Package removed from climate controlled environment
0bb863db-1a5d-4688-8212-a842ab236726,UPS UK,0001-01-01T00:00:00,2025-04-10T12:10:21.1019813+00:00,Your package was upgraded to a new service level.,your package was upgraded to a new service level,235,Not Matched,your package was upgraded to a new service level,Internal activity scan,Internal activity scan
